id	count	first_file	first_line	kind	field	source	zh_cn
EDITU_00312	2	lib/edit/k_info.txt	221	object_name	N:name	Restore Constitution	
EDITU_00313	2	lib/edit/k_info.txt	238	object_name	N:name	Restore Strength	
EDITU_00314	2	lib/edit/k_info.txt	229	object_name	N:name	Restoring	
EDITU_00315	2	lib/edit/q_vapor.txt	9	description	D	returned. Then, suddenly, it was as if the air itself attacked!	
EDITU_00316	2	lib/edit/q_mushrooms.txt	8	description	D	ring to show you're allowed to be here.	
EDITU_00317	2	lib/edit/a_info.txt	148	description	D	Sauron.	
EDITU_00318	2	lib/edit/b_info.txt	660	body_name	N:name	Shambler	
EDITU_00319	2	lib/edit/b_info.txt	844	body_name	N:name	Shan	
EDITU_00320	2	lib/edit/q_doom2.txt	19	description	D	sincerest thanks for saving our lives -- and a powerful	
EDITU_00321	2	lib/edit/q_drag_old.txt	13	description	D	So you can't handle big dragons.	
EDITU_00322	2	lib/edit/q_dem_old.txt	12	description	D	So you were never that good really.	
EDITU_00323	2	lib/edit/r_info.txt	11521	description	D	spells.	
EDITU_00324	2	lib/edit/q_vapor.txt	14	description	D	Strange tidings indeed. Where eldritch vapors gather, more	
EDITU_00325	2	lib/edit/k_info.txt	151	object_name	N:name	Stupidity	
EDITU_00326	2	lib/edit/f_info.txt	843	feature_name	E	Temple	
EDITU_00327	2	lib/edit/q_volc.txt	10	description	D	territory. But, we do not think it is natural.	
EDITU_00328	2	lib/edit/q_barrow_downs.txt	10	description	D	Thank you! You have saved our town and our people rejoice!	
EDITU_00329	2	lib/edit/q_pit2.txt	12	description	D	Thank you.	
EDITU_00330	2	lib/edit/q_vapor.txt	5	description	D	the innkeeper, has reported strange vapors and auras in the	
EDITU_00331	2	lib/edit/rooms.txt	2613	room_or_vault_name	N:name	The Nine	
EDITU_00332	2	lib/edit/a_info.txt	201	activation_message	E	The ring glows intensely black...	
EDITU_00333	2	lib/edit/a_info.txt	2436	description	D	the tortured soul of a once powerful wyrm.	
EDITU_00334	2	lib/edit/q_volc.txt	13	description	D	them all if we are to avoid having lava ruin our crops!	
EDITU_00335	2	lib/edit/t_ana.txt	177	building	B:10:name	Thieves' Den	
EDITU_00336	2	lib/edit/q_vapor.txt	8	description	D	though the strange scents had vanished when the investigators	
EDITU_00337	2	lib/edit/q_giantslayer.txt	4	description	D	titans to show us you're really strong.	
EDITU_00338	2	lib/edit/b_info.txt	519	body_name	N:name	Tree	
EDITU_00339	2	lib/edit/d_info.txt	401	dungeon_name	N:name	Troll cave	
EDITU_00340	2	lib/edit/b_info.txt	138	body_name	N:name	Umber Hulk	
EDITU_00341	2	lib/edit/b_info.txt	434	body_name	N:name	Unicorn	
EDITU_00342	2	lib/edit/r_info.txt	170	description	D	Utterly harmless, except when angry.	
EDITU_00343	2	lib/edit/b_info.txt	777	body_name	N:name	Vampire	
EDITU_00344	2	lib/edit/b_info.txt	802	body_name	N:name	Vampire Bat	
EDITU_00345	2	lib/edit/k_info.txt	159	object_flavor	N:flavor	Violet	
EDITU_00346	2	lib/edit/f_info.txt	960	feature_name	E	wall opening trap	
EDITU_00347	2	lib/edit/q_doom2.txt	12	description	D	We have not the resources to deal with this threat. Do you?	
EDITU_00348	2	lib/edit/k_info.txt	133	object_name	N:name	Weakness	
EDITU_00349	2	lib/edit/b_info.txt	242	body_name	N:name	Weir	
EDITU_00350	2	lib/edit/q_old_castle.txt	13	description	D	well in your future adventures.	
EDITU_00351	2	lib/edit/k_info.txt	238	object_flavor	N:flavor	White	
EDITU_00352	2	lib/edit/d_info.txt	33	dungeon_name	N:name	Wilderness	
EDITU_00353	2	lib/edit/q_trollslayer.txt	4	description	D	wimp.	
EDITU_00354	2	lib/edit/r_info.txt	12507	description	D	with disdainful ease.	
EDITU_00355	2	lib/edit/b_info.txt	1117	body_name	N:name	Wolf	
EDITU_00356	2	lib/edit/q_dem_old.txt	8	description	D	Wow! Here's a trophy of your great victory.	
EDITU_00357	2	lib/edit/b_info.txt	150	body_name	N:name	Xorn	
EDITU_00358	2	lib/edit/k_info.txt	212	object_flavor	N:flavor	Yellow	
EDITU_00359	2	lib/edit/a_info.txt	3409	activation_message	E	You breathe acid.	
EDITU_00360	2	lib/edit/q_chaos.txt	10	description	D	You have done well.	
EDITU_00361	2	lib/edit/q_eric.txt	10	description	D	You have done well. Please accept this reward.	
EDITU_00362	2	lib/edit/q_mimics_treasure.txt	16	description	D	You have failed this quest, but keep what you have found.	
EDITU_00363	2	lib/edit/q_underground.txt	9	description	D	You have our undying gratitude for your heroic efforts. Here, take	
EDITU_00364	2	lib/edit/q_antipaladin.txt	17	description	D	You saved us from deep trouble. Please accept this modest gift.	
EDITU_00365	2	lib/edit/a_info.txt	801	activation_message	E	Your dagger is covered in frost...	
EDITU_00366	2	lib/edit/q_giantslayer.txt	2	description	D	You're not a total wimp but how about something a bit more	
EDITU_00367	2	lib/edit/q_drag_old.txt	2	description	D	You're pretty strong, so how about something to really	
EDITU_00368	1	lib/edit/r_info.txt	21737	description	D	"... and at that moment the cardinal himself, the Grand Inquisitor,	
EDITU_00369	1	lib/edit/r_info.txt	3136	description	D	"...a huge willow-tree, old and hoary. Enormous it looked, its	
EDITU_00370	1	lib/edit/r_info.txt	13011	description	D	"...a little finger of blackness crept out from beneath its edge	
EDITU_00371	1	lib/edit/r_info.txt	6164	description	D	"...a metallically grey tree... about sixteen feet high with	
EDITU_00372	1	lib/edit/r_info.txt	15666	description	D	"...Head something like a croc's, only bigger. Around forty	
EDITU_00373	1	lib/edit/r_info.txt	14760	description	D	"...in the pool [there was] a grayish, horrid mass that nearly choked	
EDITU_00374	1	lib/edit/r_info.txt	14592	description	D	"...it was a gigantic eye staring down at them. Around the eye,	
EDITU_00375	1	lib/edit/r_info.txt	10957	description	D	"...living things that oozed along stone channels...	
EDITU_00376	1	lib/edit/r_info.txt	9185	description	D	"...some ridged barrel-shaped objects with thin	
EDITU_00377	1	lib/edit/r_info.txt	14090	description	D	"...the formless bulking of a couchant mass. And the mass stirred	
EDITU_00378	1	lib/edit/r_info.txt	2760	description	D	"...the hand of a corpse -- bloodless and skeletal, and with	
EDITU_00379	1	lib/edit/r_info.txt	14169	description	D	"...there was a kind of face on the squat ebon body, low down amid	
EDITU_00380	1	lib/edit/r_info.txt	12139	description	D	"A Balrog. A demon of the ancient world. This foe is beyond any of you ... Run!"	
EDITU_00381	1	lib/edit/r_info.txt	14974	description	D	"A belching column of sick greenish flame... spouting volcanically	
EDITU_00382	1	lib/edit/r_info.txt	11644	description	D	"A body shaped like a road-based, truncated cone. A flat, blunt,	
EDITU_00383	1	lib/edit/r_info.txt	12733	description	D	"A great gray thing a mile long chanting and exuding strange acids...	
EDITU_00384	1	lib/edit/a_info.txt	2579	description	D	"Also there is this!" said Bilbo, bringing out a parcel which seemed	
EDITU_00385	1	lib/edit/r_info.txt	13902	description	D	"An almost globular torso, with six long, sinuous limbs terminating	
EDITU_00386	1	lib/edit/r_info.txt	10978	description	D	"And in the air there were great viperine creatures,	
EDITU_00387	1	lib/edit/r_info.txt	2575	description	D	"And Morwen was gone. Empty stood her house, broken and cold. It was	
EDITU_00388	1	lib/edit/r_info.txt	21055	description	D	"And there is another name by which these creatures are known. This name is	
EDITU_00389	1	lib/edit/r_info.txt	2098	description	D	"At [Theoden's] feet upon the steps sat a wizened figure of a man, with a	
EDITU_00390	1	lib/edit/r_info.txt	13439	description	D	"Beauty -- coolness -- aloofness -- philosophical repose --	
EDITU_00391	1	lib/edit/r_info.txt	13464	description	D	"Beware the Jabberwock, my son! The jaws that bite, the claws that catch!"	
EDITU_00392	1	lib/edit/r_info.txt	14505	description	D	"But even though we had shielded our eyes, it was impossible not	
EDITU_00393	1	lib/edit/r_info.txt	1031	description	D	"Down the face of a precipice, sheer and almost smooth it seemed in the pale	
EDITU_00394	1	lib/edit/r_info.txt	10142	description	D	"Flowing tentacles and a pulpy gray-black elongated sack of a body...	
EDITU_00395	1	lib/edit/a_info.txt	1208	description	D	"Forth Eorlingas!". To the field of Celebrant came Eorl the Young	
EDITU_00396	1	lib/edit/r_info.txt	13684	description	D	"From an oval body protruded countless thin, pointed spines of	
EDITU_00397	1	lib/edit/r_info.txt	15045	description	D	"Great globes of light massing towards the opening... the breaking	
EDITU_00398	1	lib/edit/r_info.txt	3395	description	D	"Great greyish-white slippery things which could expand and	
EDITU_00399	1	lib/edit/r_info.txt	2831	description	D	"Grishnakh [was] a short crook-legged creature, very broad and with	
EDITU_00400	1	lib/edit/r_info.txt	14193	description	D	"He saw why the shadow on the frosted pane yesterday had been	
EDITU_00401	1	lib/edit/r_info.txt	13033	description	D	"Higher already than the giants of the forest ringing it, the	
EDITU_00402	1	lib/edit/a_info.txt	1623	description	D	"Hurin [...] wielded the axe two-handed, and it is sung that the axe	
EDITU_00403	1	lib/edit/r_info.txt	19280	description	D	"I think we can all look forward to the time when these	
EDITU_00404	1	lib/edit/r_info.txt	7124	description	D	"I thought their predominant color was a greyish-green,	
EDITU_00405	1	lib/edit/a_info.txt	1064	description	D	"I will give you a name, and I shall call you Sting." The perfect size	
EDITU_00406	1	lib/edit/r_info.txt	21000	description	D	"I win greater honor when the victims are young."	
EDITU_00407	1	lib/edit/r_info.txt	25539	description	D	"In the heart of Tomenet’s wild world, a lone druid tends to	
EDITU_00408	1	lib/edit/r_info.txt	11369	description	D	"Invisible ones from the stars... They sometimes took forms...	
EDITU_00409	1	lib/edit/r_info.txt	19257	description	D	"Invisible Pink Unicorns are beings of great spiritual power.	
EDITU_00410	1	lib/edit/r_info.txt	9357	description	D	"It had the appearance of a butterfly, but a butterfly with	
EDITU_00411	1	lib/edit/r_info.txt	2688	description	D	"It looked like something that had started out to be a man but had never	
EDITU_00412	1	lib/edit/r_info.txt	11407	description	D	"It was a figure no larger than a young child, but sere and	
EDITU_00413	1	lib/edit/r_info.txt	8596	description	D	"It was red and dripping; an immensity of pulsing, moving jelly;	
EDITU_00414	1	lib/edit/r_info.txt	2148	description	D	"I've told you twice that Gorbag's swine got to the gate first, and none	
EDITU_00415	1	lib/edit/r_info.txt	13186	description	D	"Not shapeless, but so complex that the eye could recognize no	
EDITU_00416	1	lib/edit/a_info.txt	202	description	D	"One Ring to rule them all, One Ring to find them, One Ring to bring	
EDITU_00417	1	lib/edit/a_info.txt	1112	description	D	"One, two! One, two! And through, and through, the vorpal blade	
EDITU_00418	1	lib/edit/r_info.txt	2790	description	D	"Rough-skinned, large-eyed, large-eared, with a horrible,	
EDITU_00419	1	lib/edit/r_info.txt	9914	description	D	"Shocking and uncouth black things with smooth, oily, whale-like	
EDITU_00420	1	lib/edit/r_info.txt	11263	description	D	"Something black in the road, something that wasn't a tree.	
EDITU_00421	1	lib/edit/r_info.txt	15225	description	D	"That last amorphous blight of nethermost confusion which	
EDITU_00422	1	lib/edit/r_info.txt	15648	description	D	"The Behinder flung itself on his shoulders. Then I knew why	
EDITU_00423	1	lib/edit/a_info.txt	3089	description	D	"The Dwarves delved too greedily and too deep. You know what	
EDITU_00424	1	lib/edit/r_info.txt	11348	description	D	"The ears were webbed and tentacled, the trunk terminated in	
EDITU_00425	1	lib/edit/r_info.txt	14294	description	D	"The half-human father of serpents... the snake-god of the central	
EDITU_00426	1	lib/edit/r_info.txt	21076	description	D	"The lord king, the great father of the terrible eyes. And this god is	
EDITU_00427	1	lib/edit/r_info.txt	11432	description	D	"The nightmare, plastic column of fetid, black iridescence oozed	
EDITU_00428	1	lib/edit/r_info.txt	11283	description	D	"The shaft of phosphorescence from the well... was no longer shining	
EDITU_00429	1	lib/edit/r_info.txt	12019	description	D	"The thing that crouched in the weird green dusk was a living mass	
EDITU_00430	1	lib/edit/r_info.txt	12435	description	D	"Then came pale movement in the well, and something clambered	
EDITU_00431	1	lib/edit/r_info.txt	10894	description	D	"There flapped rhythmically a horde of tame, trained, hybrid	
EDITU_00432	1	lib/edit/r_info.txt	3044	description	D	"There was something unusual about their appearance... For one thing,	
EDITU_00433	1	lib/edit/r_info.txt	11860	description	D	"There, about the pulsating body of the Ancient One, hugely	
EDITU_00434	1	lib/edit/r_info.txt	10810	description	D	"There, in the gray beginning of Earth, the formless mass that was	
EDITU_00435	1	lib/edit/r_info.txt	14836	description	D	"They all lay in stone houses in their great city of R'lyeh,	
EDITU_00436	1	lib/edit/r_info.txt	12551	description	D	"They are lean and athirst!... All the evil in the universe	
EDITU_00437	1	lib/edit/rooms.txt	1444	room_or_vault_name	N:name	"They have a cave troll!"	
EDITU_00438	1	lib/edit/r_info.txt	5644	description	D	"They walked lithely and sinuously erect on pre-mammalian	
EDITU_00439	1	lib/edit/r_info.txt	9388	description	D	"They were only partly material and had the power of aerial motion,	
EDITU_00440	1	lib/edit/r_info.txt	4176	description	D	"They were pinkish things about five feet long; with crustaceous	
EDITU_00441	1	lib/edit/r_info.txt	9446	description	D	"Those huge lidless eyes which stared with hate at me, the jointed	
EDITU_00442	1	lib/edit/r_info.txt	8888	description	D	"Two eyes, the colour of a thin, yellow wine, were set high in the	
EDITU_00443	1	lib/edit/r_info.txt	245	description	D	"What's wrong with old Maggot?" asked Pippin. "He's a good friend to	
EDITU_00444	1	lib/edit/a_info.txt	1478	activation_message	E	"You cannot pass! I am a servant of the Secret Fire, wielder of the Flame of Anor."	
EDITU_00445	1	lib/edit/r_info.txt	13661	description	D	"Young with the youth that is outside time, and with a beauteous	
EDITU_00446	1	lib/edit/k_info.txt	1314	object_name	N:name	& Adamantine Bolt~	
EDITU_00447	1	lib/edit/a_info.txt	3702	artifact_name	N:name	& All-Seeing Eye	
EDITU_00448	1	lib/edit/k_info.txt	2275	object_name	N:name	& Amulet~	
EDITU_00449	1	lib/edit/k_info.txt	4127	object_name	N:name	& Arkenstone	
EDITU_00450	1	lib/edit/a_info.txt	3099	artifact_name	N:name	& Armageddon Stone	
EDITU_00451	1	lib/edit/k_info.txt	1223	object_name	N:name	& Arrow~	
EDITU_00452	1	lib/edit/k_info.txt	662	object_name	N:name	& Awl-Pike~	
EDITU_00453	1	lib/edit/k_info.txt	4169	object_name	N:name	& Ball~	
EDITU_00454	1	lib/edit/k_info.txt	920	object_name	N:name	& Ball-and-Chain~	
EDITU_00455	1	lib/edit/e_info.txt	977	ego_name	N:name	& Barbarian Talisman~	
EDITU_00456	1	lib/edit/k_info.txt	1042	object_name	N:name	& Baseball Bat~	
EDITU_00457	1	lib/edit/k_info.txt	395	object_name	N:name	& Basillard~	
EDITU_00458	1	lib/edit/k_info.txt	501	object_name	N:name	& Bastard Sword~	
EDITU_00459	1	lib/edit/k_info.txt	792	object_name	N:name	& Battle Axe~	
EDITU_00460	1	lib/edit/k_info.txt	712	object_name	N:name	& Beaked Axe~	
EDITU_00461	1	lib/edit/k_info.txt	1264	object_name	N:name	& Black Arrow~	
EDITU_00462	1	lib/edit/k_info.txt	578	object_name	N:name	& Blade~ of Chaos	
EDITU_00463	1	lib/edit/k_info.txt	973	object_name	N:name	& Bo Staff~	
EDITU_00464	1	lib/edit/k_info.txt	1274	object_name	N:name	& Bolt~	
EDITU_00465	1	lib/edit/k_info.txt	3954	object_name	N:name	& Brass Lantern~	
EDITU_00466	1	lib/edit/a_info.txt	3031	artifact_name	N:name	& Brimstone	
EDITU_00467	1	lib/edit/k_info.txt	721	object_name	N:name	& Broad Axe~	
EDITU_00468	1	lib/edit/k_info.txt	687	object_name	N:name	& Broad Spear~	
EDITU_00469	1	lib/edit/k_info.txt	455	object_name	N:name	& Broad Sword~	
EDITU_00470	1	lib/edit/k_info.txt	4348	object_name	N:name	& Broken Bone~	
EDITU_00471	1	lib/edit/k_info.txt	334	object_name	N:name	& Broken Dagger~	
EDITU_00472	1	lib/edit/k_info.txt	4341	object_name	N:name	& Broken Skull~	
EDITU_00473	1	lib/edit/k_info.txt	4522	object_name	N:name	& Broken Stick~	
EDITU_00474	1	lib/edit/k_info.txt	342	object_name	N:name	& Broken Sword~	
EDITU_00475	1	lib/edit/k_info.txt	4228	object_name	N:name	& Can~ of Toys	
EDITU_00476	1	lib/edit/k_info.txt	4362	object_name	N:name	& Canine Skeleton~	
EDITU_00477	1	lib/edit/k_info.txt	4530	object_name	N:name	& Capture Ball#	
EDITU_00478	1	lib/edit/k_info.txt	1745	object_name	N:name	& Card	
EDITU_00479	1	lib/edit/k_info.txt	4430	object_name	N:name	& Clay Statue~ of #	
EDITU_00480	1	lib/edit/k_info.txt	519	object_name	N:name	& Claymore~	
EDITU_00481	1	lib/edit/k_info.txt	1358	object_name	N:name	& Cloak~	
EDITU_00482	1	lib/edit/k_info.txt	875	object_name	N:name	& Club~	
EDITU_00483	1	lib/edit/k_info.txt	4451	object_name	N:name	& Copper Statue~ of #	
EDITU_00484	1	lib/edit/a_info.txt	3039	artifact_name	N:name	& Crusader's Stone	
EDITU_00485	1	lib/edit/k_info.txt	4015	object_name	N:name	& Crystal Ball~	
EDITU_00486	1	lib/edit/k_info.txt	422	object_name	N:name	& Cutlass~	
EDITU_00487	1	lib/edit/k_info.txt	351	object_name	N:name	& Dagger~	
EDITU_00488	1	lib/edit/k_info.txt	588	object_name	N:name	& Diamond Edge~	
EDITU_00489	1	lib/edit/k_info.txt	625	object_name	N:name	& Dragon Fang~	
EDITU_00490	1	lib/edit/k_info.txt	1519	object_name	N:name	& Dragon Helm~	
EDITU_00491	1	lib/edit/k_info.txt	1707	object_name	N:name	& Dragon Shield~	
EDITU_00492	1	lib/edit/k_info.txt	4383	object_name	N:name	& Dwarf Skeleton~	
EDITU_00493	1	lib/edit/k_info.txt	4631	object_name	N:name	& Dwarven Backpack~	
EDITU_00494	1	lib/edit/e_info.txt	992	ego_name	N:name	& Dwarven Necklace~	
EDITU_00495	1	lib/edit/k_info.txt	1108	object_name	N:name	& Dwarven Pick~	
EDITU_00496	1	lib/edit/k_info.txt	1078	object_name	N:name	& Dwarven Shovel~	
EDITU_00497	1	lib/edit/k_info.txt	4376	object_name	N:name	& Elf Skeleton~	
EDITU_00498	1	lib/edit/k_info.txt	1367	object_name	N:name	& Elven Cloak~	
EDITU_00499	1	lib/edit/k_info.txt	4506	object_name	N:name	& Empty Bottle~	
EDITU_00500	1	lib/edit/e_info.txt	1127	ego_name	N:name	& Endless Quiver~	
EDITU_00501	1	lib/edit/k_info.txt	527	object_name	N:name	& Espadon~	
EDITU_00502	1	lib/edit/k_info.txt	1385	object_name	N:name	& Ethereal Cloak~	
EDITU_00503	1	lib/edit/k_info.txt	560	object_name	N:name	& Executioner's Sword~	
EDITU_00504	1	lib/edit/k_info.txt	4029	object_name	N:name	& Eye~	
EDITU_00505	1	lib/edit/k_info.txt	4615	object_name	N:name	& Fabric Bag~	
EDITU_00506	1	lib/edit/k_info.txt	511	object_name	N:name	& Falchion~	
EDITU_00507	1	lib/edit/k_info.txt	605	object_name	N:name	& Falcon Sword~	
EDITU_00508	1	lib/edit/k_info.txt	679	object_name	N:name	& Fauchard~	
EDITU_00509	1	lib/edit/k_info.txt	3972	object_name	N:name	& Feanorian Lamp~	
EDITU_00510	1	lib/edit/k_info.txt	1762	object_name	N:name	& Filthy Rag~	
EDITU_00511	1	lib/edit/k_info.txt	845	object_name	N:name	& Fishingpole~	
EDITU_00512	1	lib/edit/k_info.txt	963	object_name	N:name	& Flail~	
EDITU_00513	1	lib/edit/k_info.txt	544	object_name	N:name	& Flamberge~	
EDITU_00514	1	lib/edit/k_info.txt	3963	object_name	N:name	& Flask~ of oil	
EDITU_00515	1	lib/edit/k_info.txt	1213	object_name	N:name	& Flute~	
EDITU_00516	1	lib/edit/k_info.txt	1378	object_name	N:name	& Fur Cloak~	
EDITU_00517	1	lib/edit/k_info.txt	738	object_name	N:name	& Glaive~	
EDITU_00518	1	lib/edit/k_info.txt	4369	object_name	N:name	& Gnome Skeleton~	
EDITU_00519	1	lib/edit/k_info.txt	1069	object_name	N:name	& Gnomish Shovel~	
EDITU_00520	1	lib/edit/k_info.txt	1548	object_name	N:name	& Golden Crown~	
EDITU_00521	1	lib/edit/k_info.txt	4465	object_name	N:name	& Golden Statue~ of #	
EDITU_00522	1	lib/edit/k_info.txt	801	object_name	N:name	& Great Axe~	
EDITU_00523	1	lib/edit/k_info.txt	1009	object_name	N:name	& Great Hammer~	
EDITU_00524	1	lib/edit/k_info.txt	4560	object_name	N:name	& Great Horn~	
EDITU_00525	1	lib/edit/k_info.txt	766	object_name	N:name	& Guisarme~	
EDITU_00526	1	lib/edit/k_info.txt	756	object_name	N:name	& Halberd~	
EDITU_00527	1	lib/edit/k_info.txt	1658	object_name	N:name	& Hand~	
EDITU_00528	1	lib/edit/k_info.txt	271	object_name	N:name	& Hard Biscuit~	
EDITU_00529	1	lib/edit/k_info.txt	1465	object_name	N:name	& Hard Leather Cap~	
EDITU_00530	1	lib/edit/k_info.txt	1198	object_name	N:name	& Harp~	
EDITU_00531	1	lib/edit/k_info.txt	636	object_name	N:name	& Hatchet~	
EDITU_00532	1	lib/edit/k_info.txt	1172	object_name	N:name	& Heavy Crossbow~	
EDITU_00533	1	lib/edit/k_info.txt	827	object_name	N:name	& Heavy Lance~	
EDITU_00534	1	lib/edit/e_info.txt	987	ego_name	N:name	& Hell Harness~	
EDITU_00535	1	lib/edit/e_info.txt	206	ego_name	N:name	& Hell Lance~	
EDITU_00536	1	lib/edit/e_info.txt	212	ego_name	N:name	& Holy Lance~	
EDITU_00537	1	lib/edit/k_info.txt	4390	object_name	N:name	& Human Skeleton~	
EDITU_00538	1	lib/edit/k_info.txt	3980	object_name	N:name	& Incandescent Light~	
EDITU_00539	1	lib/edit/k_info.txt	1539	object_name	N:name	& Iron Crown~	
EDITU_00540	1	lib/edit/k_info.txt	1491	object_name	N:name	& Iron Helm~	
EDITU_00541	1	lib/edit/k_info.txt	1336	object_name	N:name	& Iron Shot~	
EDITU_00542	1	lib/edit/k_info.txt	4497	object_name	N:name	& Iron Spike~	
EDITU_00543	1	lib/edit/k_info.txt	4444	object_name	N:name	& Iron Statue~ of #	
EDITU_00544	1	lib/edit/k_info.txt	4472	object_name	N:name	& Ivory Statue~ of #	
EDITU_00545	1	lib/edit/k_info.txt	1558	object_name	N:name	& Jewel Encrusted Crown~	
EDITU_00546	1	lib/edit/k_info.txt	1483	object_name	N:name	& Jingasa~	
EDITU_00547	1	lib/edit/k_info.txt	929	object_name	N:name	& Jo Staff~	
EDITU_00548	1	lib/edit/k_info.txt	1529	object_name	N:name	& Kabuto~	
EDITU_00549	1	lib/edit/k_info.txt	491	object_name	N:name	& Katana~	
EDITU_00550	1	lib/edit/k_info.txt	439	object_name	N:name	& Khopesh~	
EDITU_00551	1	lib/edit/k_info.txt	1715	object_name	N:name	& Knight's Shield~	
EDITU_00552	1	lib/edit/k_info.txt	1575	object_name	N:name	& Knit Cap~	
EDITU_00553	1	lib/edit/k_info.txt	748	object_name	N:name	& Lajatang~	
EDITU_00554	1	lib/edit/k_info.txt	784	object_name	N:name	& Lance~	
EDITU_00555	1	lib/edit/k_info.txt	4201	object_name	N:name	& Large iron chest~	
EDITU_00556	1	lib/edit/k_info.txt	1687	object_name	N:name	& Large Leather Shield~	
EDITU_00557	1	lib/edit/k_info.txt	1697	object_name	N:name	& Large Metal Shield~	
EDITU_00558	1	lib/edit/k_info.txt	4215	object_name	N:name	& Large steel chest~	
EDITU_00559	1	lib/edit/k_info.txt	4187	object_name	N:name	& Large wooden chest~	
EDITU_00560	1	lib/edit/k_info.txt	981	object_name	N:name	& Lead-Filled Mace~	
EDITU_00561	1	lib/edit/k_info.txt	1857	object_name	N:name	& Leather Jacket~	
EDITU_00562	1	lib/edit/k_info.txt	4623	object_name	N:name	& Leather Pouch~	
EDITU_00563	1	lib/edit/k_info.txt	4022	object_name	N:name	& Levitation Stone~	
EDITU_00564	1	lib/edit/k_info.txt	1162	object_name	N:name	& Light Crossbow~	
EDITU_00565	1	lib/edit/k_info.txt	819	object_name	N:name	& Lochaber Axe~	
EDITU_00566	1	lib/edit/k_info.txt	1152	object_name	N:name	& Long Bow~	
EDITU_00567	1	lib/edit/k_info.txt	464	object_name	N:name	& Long Sword~	
EDITU_00568	1	lib/edit/k_info.txt	730	object_name	N:name	& Lucerne Hammer~	
EDITU_00569	1	lib/edit/k_info.txt	911	object_name	N:name	& Mace~	
EDITU_00570	1	lib/edit/k_info.txt	1017	object_name	N:name	& Mace~ of Disruption	
EDITU_00571	1	lib/edit/k_info.txt	4546	object_name	N:name	& Magic Whistle~	
EDITU_00572	1	lib/edit/k_info.txt	4415	object_name	N:name	& Magical Figurine~ of #	
EDITU_00573	1	lib/edit/k_info.txt	360	object_name	N:name	& Main Gauche~	
EDITU_00574	1	lib/edit/k_info.txt	1568	object_name	N:name	& Massive Iron Crown~	
EDITU_00575	1	lib/edit/k_info.txt	1118	object_name	N:name	& Mattock~	
EDITU_00576	1	lib/edit/a_info.txt	3363	artifact_name	N:name	& Meditation Stone	
EDITU_00577	1	lib/edit/k_info.txt	1474	object_name	N:name	& Metal Cap~	
EDITU_00578	1	lib/edit/k_info.txt	1035	object_name	N:name	& Mighty Hammer~	
EDITU_00579	1	lib/edit/k_info.txt	1730	object_name	N:name	& Mirror Shield~	
EDITU_00580	1	lib/edit/k_info.txt	1738	object_name	N:name	& Mirror~	
EDITU_00581	1	lib/edit/k_info.txt	1242	object_name	N:name	& Mithril Arrow~	
EDITU_00582	1	lib/edit/k_info.txt	1293	object_name	N:name	& Mithril Bolt~	
EDITU_00583	1	lib/edit/k_info.txt	1510	object_name	N:name	& Mithril Helm~	
EDITU_00584	1	lib/edit/k_info.txt	1722	object_name	N:name	& Mithril Shield~	
EDITU_00585	1	lib/edit/k_info.txt	1345	object_name	N:name	& Mithril Shot~	
EDITU_00586	1	lib/edit/k_info.txt	4479	object_name	N:name	& Mithril Statue~ of #	
EDITU_00587	1	lib/edit/k_info.txt	954	object_name	N:name	& Morning Star~	
EDITU_00588	1	lib/edit/k_info.txt	704	object_name	N:name	& Naginata~	
EDITU_00589	1	lib/edit/k_info.txt	483	object_name	N:name	& Ninjato~	
EDITU_00590	1	lib/edit/k_info.txt	552	object_name	N:name	& No-dachi~	
EDITU_00591	1	lib/edit/k_info.txt	903	object_name	N:name	& Nunchaku~	
EDITU_00592	1	lib/edit/k_info.txt	1098	object_name	N:name	& Orcish Pick~	
EDITU_00593	1	lib/edit/k_info.txt	4486	object_name	N:name	& Ornate Statue~ of #	
EDITU_00594	1	lib/edit/k_info.txt	1434	object_name	N:name	& Pair~ of Dragon Boots	
EDITU_00595	1	lib/edit/k_info.txt	1404	object_name	N:name	& Pair~ of Dragon Wings	
EDITU_00596	1	lib/edit/k_info.txt	1425	object_name	N:name	& Pair~ of Hard Leather Boots	
EDITU_00597	1	lib/edit/k_info.txt	1442	object_name	N:name	& Pair~ of Metal Shod Boots	
EDITU_00598	1	lib/edit/k_info.txt	1452	object_name	N:name	& Pair~ of Mithril Shod Boots	
EDITU_00599	1	lib/edit/k_info.txt	1416	object_name	N:name	& Pair~ of Soft Leather Boots	
EDITU_00600	1	lib/edit/e_info.txt	1133	ego_name	N:name	& Phase Quiver~	
EDITU_00601	1	lib/edit/k_info.txt	4134	object_name	N:name	& Phial	
EDITU_00602	1	lib/edit/k_info.txt	3987	object_name	N:name	& Phial~	
EDITU_00603	1	lib/edit/k_info.txt	4539	object_name	N:name	& Photograph~ of #	
EDITU_00604	1	lib/edit/k_info.txt	1088	object_name	N:name	& Pick~	
EDITU_00605	1	lib/edit/k_info.txt	312	object_name	N:name	& Piece~ of Elvish Waybread	
EDITU_00606	1	lib/edit/k_info.txt	695	object_name	N:name	& Pike~	
EDITU_00607	1	lib/edit/k_info.txt	296	object_name	N:name	& Pint~ of Fine Ale	
EDITU_00608	1	lib/edit/k_info.txt	304	object_name	N:name	& Pint~ of Fine Wine	
