id	priority	category	file	line	col	source	zh_cn	context	notes
SRC_00280	high	message	src/artifact.c	3182	39	Biased artifact: %d.	偏向神器: %d。	if (artifact_bias) msg_format("Biased artifact: %d.", artifact_bias);	
SRC_00281	high	message	src/artifact.c	3183	24	No bias in artifact.	神器没有偏向。	else msg_print("No bias in artifact.");	
SRC_00287	medium	possible_name	src/autoconf.h	104	22	FrogComposband	FrogComposband	#define PACKAGE_NAME "FrogComposband"	专有名词保留
SRC_00310	medium	other	src/autopick.c	152	28	first realm's	第一领域的	static char KEY_REALM1[] = "first realm's";	
SRC_00311	medium	other	src/autopick.c	153	28	second realm's	第二领域的	static char KEY_REALM2[] = "second realm's";	
SRC_00364	high	message	src/autopick.c	989	24	Loaded '%s'.	已加载 '%s'。	msg_format("Loaded '%s'.", buf);	
SRC_00365	high	message	src/autopick.c	1006	24	Loaded '%s'.	已加载 '%s'。	msg_format("Loaded '%s'.", buf);	
SRC_00366	high	message	src/autopick.c	1034	28	Loaded '%s'.	已加载 '%s'。	msg_format("Loaded '%s'.", buf);	
SRC_00367	high	message	src/autopick.c	1058	24	Loaded '%s'.	已加载 '%s'。	msg_format("Loaded '%s'.", buf);	
SRC_00368	medium	possible_name	src/autopick.c	1068	19	Monster	怪物	if (streq("Monster", _fake_name)) strcpy(_fake_name, get_true_race()->name);	
SRC_00369	high	message	src/autopick.c	1078	24	Loaded '%s'.	已加载 '%s'。	msg_format("Loaded '%s'.", buf);	
SRC_00370	high	message	src/autopick.c	1087	19	Failed to reload autopick preference.	重新加载自动拾取偏好失败。	msg_print("Failed to reload autopick preference.");	
SRC_00375	medium	possible_name	src/autopick.c	2277	40	Leave	留下	msg_autopick(autopick_idx, "Leave");	
SRC_00376	high	message	src/autopick.c	2291	20	You cannot auto-destroy %s.	你不能自动摧毁%s。	msg_format("You cannot auto-destroy %s.", name);	
SRC_00377	medium	possible_name	src/autopick.c	2303	27	Destroy	摧毁	msg_autopick(idx, "Destroy");	
SRC_00378	high	message	src/autopick.c	2308	20	Auto-destroying %s.	自动摧毁%s。	msg_format("Auto-destroying %s.", name);	
SRC_00379	medium	possible_name	src/autopick.c	2470	35	AutoID	自动鉴定	msg_autopick(idx, "AutoID");	
SRC_00380	medium	possible_name	src/autopick.c	2495	31	Pickup	拾取	msg_autopick(idx, "Pickup");	
SRC_00383	high	message	src/autopick.c	2607	20	Failed to create temporary file %s.	创建临时文件 %s 失败。	msg_format("Failed to create temporary file %s.", tmp_file);	
SRC_00384	high	message	src/autopick.c	2649	20	Auto registered lines (%d lines) for previous character are remaining.	之前角色的自动注册行（%d行）仍然保留。	msg_format("Auto registered lines (%d lines) for previous character are remaining.", num);	
SRC_00386	high	message	src/autopick.c	2658	23	Use cut & paste of auto picker editor (_) to keep old prefs.	使用自动拾取编辑器（_）的剪切和粘贴功能来保留旧的偏好设置。	msg_print("Use cut & paste of auto picker editor (_) to keep old prefs.");	
SRC_00387	high	message	src/autopick.c	2701	19	The Mogaminator is not currently active.	Mogaminator 当前未激活。	msg_print("The Mogaminator is not currently active.");	游戏特色系统的名称保留英文
SRC_00392	high	message	src/autopick.c	2717	20	The object is already registered to %s by the rule %s.	该物品已被注册为%s，根据规则%s。	msg_format("The object is already registered to %s by the rule %s.", what, string_buffer(s));	
SRC_00393	high	message	src/autopick.c	2734	20	You cannot auto-destroy %s.	你不能自动摧毁%s。	msg_format("You cannot auto-destroy %s.", o_name);	
SRC_00394	high	message	src/autopick.c	2757	23	Initialize Mogaminator preferences first (press '_').	请先初始化 Mogaminator 偏好设置（按 '_'）。	msg_print("Initialize Mogaminator preferences first (press '_').");	
SRC_00395	high	message	src/autopick.c	2764	23	Mogaminator preferences initialized. Turn on the <color:o>no_mogaminator</color> option if you wish to deactivate the Mogaminator.	Mogaminator 偏好设置已初始化。如果你想停用 Mogaminator，请开启 <color:o>no_mogaminator</color> 选项。	msg_print("Mogaminator preferences initialized. Turn on the <color:o>no_mogaminator</color> option if you wish to deactivate the Mogaminator.");	
SRC_00396	high	message	src/autopick.c	2799	20	Failed to open %s.	打开 %s 失败。	msg_format("Failed to open %s.", pref_file);	
SRC_00423	medium	other	src/autopick.c	3011	32	your race/class needs	你的种族/职业需求	which_str[which_n++] = "your race/class needs";	
SRC_00449	medium	other	src/autopick.c	3122	32	of your first realm	你的第一领域的	after_str[after_n++] = "of your first realm";	
SRC_00451	medium	other	src/autopick.c	3129	32	of your second realm	你的第二领域的	after_str[after_n++] = "of your second realm";	
SRC_00487	medium	possible_name	src/autopick.c	3230	22	Leave on floor	留在地上	strcpy(buff, "Leave on floor ");	
SRC_00488	medium	possible_name	src/autopick.c	3232	22	Destroy	摧毁	strcpy(buff, "Destroy ");	
SRC_00489	medium	possible_name	src/autopick.c	3234	22	Ask to pick up	询问是否拾取	strcpy(buff, "Ask to pick up ");	
SRC_00490	medium	possible_name	src/autopick.c	3236	22	Pick up	拾取	strcpy(buff, "Pick up ");	
SRC_00511	high	prompt	src/autopick.c	3915	21	Enter which item?	录入哪件物品？	prompt.prompt = "Enter which item?";	指将物品添加入列表
SRC_00512	high	prompt	src/autopick.c	3916	20	You have nothing to enter.	你没有可以录入的物品。	prompt.error = "You have nothing to enter.";	
SRC_00513	high	prompt	src/autopick.c	3938	21	Enter which item?	录入哪件物品？	prompt.prompt = "Enter which item?";	
SRC_00514	high	prompt	src/autopick.c	3939	20	You have nothing to enter.	你没有可以录入的物品。	prompt.error = "You have nothing to enter.";	
SRC_00516	medium	possible_name	src/autopick.c	4500	25	Quit without save	不保存并退出	static char MN_QUIT[] = "Quit without save";	
SRC_00518	medium	possible_name	src/autopick.c	4502	27	Revert all changes	撤销所有更改	static char MN_REVERT[] = "Revert all changes";	
SRC_00519	medium	possible_name	src/autopick.c	4503	25	Load preferences	加载偏好设置	static char MN_LOAD[] = "Load preferences";	
SRC_00520	medium	possible_name	src/autopick.c	4504	25	Save as	另存为	static char MN_SAVE[] = "Save as";	
SRC_00521	medium	possible_name	src/autopick.c	4505	25	Help	帮助	static char MN_HELP[] = "Help";	
SRC_00522	medium	possible_name	src/autopick.c	4507	27	Move cursor	移动光标	static char MN_MOVE[] = "Move cursor";	
SRC_00527	medium	possible_name	src/autopick.c	4512	27	Beginning of line	行首	static char MN_BOL[] = "Beginning of line";	
SRC_00528	medium	possible_name	src/autopick.c	4513	27	End of line	行尾	static char MN_EOL[] = "End of line";	
SRC_00533	medium	possible_name	src/autopick.c	4519	25	Edit	编辑	static char MN_EDIT[] = "Edit";	
SRC_00534	medium	possible_name	src/autopick.c	4520	24	Cut	剪切	static char MN_CUT[] = "Cut";	
SRC_00535	medium	possible_name	src/autopick.c	4521	25	Copy	复制	static char MN_COPY[] = "Copy";	
SRC_00536	medium	possible_name	src/autopick.c	4522	26	Paste	粘贴	static char MN_PASTE[] = "Paste";	
SRC_00537	medium	possible_name	src/autopick.c	4523	26	Select block	选择块	static char MN_BLOCK[] = "Select block";	
SRC_00538	medium	possible_name	src/autopick.c	4524	30	Kill rest of line	删除行剩余部分	static char MN_KILL_LINE[] = "Kill rest of line";	
SRC_00539	medium	possible_name	src/autopick.c	4525	32	Delete character	删除字符	static char MN_DELETE_CHAR[] = "Delete character";	
SRC_00540	medium	possible_name	src/autopick.c	4526	30	Backspace	退格	static char MN_BACKSPACE[] = "Backspace";	
SRC_00541	medium	possible_name	src/autopick.c	4527	27	Return	回车	static char MN_RETURN[] = "Return";	
SRC_00542	medium	possible_name	src/autopick.c	4529	27	Search	搜索	static char MN_SEARCH[] = "Search";	
SRC_00543	medium	possible_name	src/autopick.c	4530	31	Search by string	按字符串搜索	static char MN_SEARCH_STR[] = "Search by string";	
SRC_00544	medium	possible_name	src/autopick.c	4531	32	Search forward	向下搜索	static char MN_SEARCH_FORW[] = "Search forward";	
SRC_00545	medium	possible_name	src/autopick.c	4532	32	Search backward	向上搜索	static char MN_SEARCH_BACK[] = "Search backward";	
SRC_00546	medium	possible_name	src/autopick.c	4533	31	Search by inventory object	按背包物品搜索	static char MN_SEARCH_OBJ[] = "Search by inventory object";	
SRC_00547	medium	possible_name	src/autopick.c	4534	37	Search by destroyed object	按已摧毁物品搜索	static char MN_SEARCH_DESTROYED[] = "Search by destroyed object";	
SRC_00549	medium	possible_name	src/autopick.c	4537	34	Insert name of choosen object	插入所选物品名称	static char MN_INSERT_OBJECT[] = "Insert name of choosen object";	
SRC_00550	medium	possible_name	src/autopick.c	4538	37	Insert name of destroyed object	插入已摧毁物品名称	static char MN_INSERT_DESTROYED[] = "Insert name of destroyed object";	
SRC_00551	medium	possible_name	src/autopick.c	4539	33	Insert conditional block	插入条件块	static char MN_INSERT_BLOCK[] = "Insert conditional block";	
SRC_00552	medium	possible_name	src/autopick.c	4540	33	Insert a macro definition	插入宏定义	static char MN_INSERT_MACRO[] = "Insert a macro definition";	
SRC_00553	medium	possible_name	src/autopick.c	4541	34	Insert a keymap definition	插入键位映射定义	static char MN_INSERT_KEYMAP[] = "Insert a keymap definition";	
SRC_00554	medium	possible_name	src/autopick.c	4543	35	Action letter	动作字母	static char MN_COMMAND_LETTER[] = "Action letter";	
SRC_00584	high	display	src/autopick.c	4839	35	(a-%c) Command:	(a-%c) 命令:	c_prt(TERM_L_BLUE, format("(a-%c) Command:", menu_key + 'a' - 1), 0, 0);	
SRC_00605	high	prompt	src/autopick.c	5566	28	Discard all changes and quit. Are you sure?	放弃所有更改并退出。你确定吗？	if (!get_check("Discard all changes and quit. Are you sure? ")) break;	
SRC_00606	high	prompt	src/autopick.c	5575	24	Discard all changes and revert to original file. Are you sure?	放弃所有更改并恢复到原文件。你确定吗？	if (!get_check("Discard all changes and revert to original file. Are you sure? ")) break;	
SRC_00607	high	prompt	src/autopick.c	5592	29	Load:	加载:	if (!get_string("Load: ", lataa_minut, 78)) break;	
SRC_00610	medium	possible_name	src/autopick.c	5620	23	Monster	怪物	if (streq("Monster", temp)) strcpy(temp, get_true_race()->name);	
SRC_00611	high	prompt	src/autopick.c	5621	29	Save as:	另存为:	if (!get_string("Save as: ", temp, 78)) break;	
SRC_00615	medium	possible_name	src/autopick.c	5632	55	UserDefault	UserDefault	if (streq(temp, "pickpref")) strcpy(temp, "UserDefault"); /* paranoia - avoid overwriting actual default pickprefs */	保留系统变量名
SRC_00617	medium	other	src/autopick.c	6315	29	?:[AND [EQU $RACE %s] [EQU $CLASS %s] [GEQ $LEVEL %02d]]	?:[AND [EQU $RACE %s] [EQU $CLASS %s] [GEQ $LEVEL %02d]]	sprintf(expression, "?:[AND [EQU $RACE %s] [EQU $CLASS %s] [GEQ $LEVEL %02d]]",	宏条件语句，不要翻译
SRC_00618	high	display	src/autopick.c	6344	74	P:<Trigger key>:	P:<触发键>:	Term_putstr(0, tb->cy - tb->upper + 1, tb->wid - 1, TERM_YELLOW, "P:<Trigger key>: ");	
SRC_00619	high	display	src/autopick.c	6367	81	C:%d:<Keypress>:	C:%d:<按键>:	Term_putstr(0, tb->cy - tb->upper + 1, tb->wid - 1, TERM_YELLOW, format("C:%d:<Keypress>: ", (rogue_like_commands ? KEYMAP_MODE_ROGUE : KEYMAP_MODE_ORIG)));	
SRC_00620	high	display	src/autopick.c	6681	28	(^Q:Quit, ^W:Save&Quit, ESC:Menu, Other:Input text)	(^Q:退出, ^W:保存并退出, ESC:菜单, 其他:输入文本)	c_prt(TERM_L_BLUE, "(^Q:Quit, ^W:Save&Quit, ESC:Menu, Other:Input text)", 0, 0);	
SRC_00622	high	message	src/bard.c	42	23	You restart singing.	你重新开始唱歌。	msg_print("You restart singing.");	
SRC_00623	high	name_desc	src/bard.c	111	29	Stop Singing	停止唱歌	var_set_string(res, "Stop Singing");	
SRC_00625	high	name_desc	src/bard.c	180	19	Bard	吟游诗人	me.name = "Bard";	
SRC_00626	high	name_desc	src/bard.c	181	19	Bards are traditional musicians, and songs and sound are the foundation of their magic. Four songbooks are available to a Bard, two of them sold in towns. Some songs are over in a quick yelp, consuming no more time than a magic spell would; but most continue to be sung, with continuing effects, until the bard either chooses to stop or runs out of mental energy. A bard can only ever sing one tune at a time. The primary spell stat of a bard is Charisma.	吟游诗人是传统的音乐家，歌曲和声音是他们魔法的基础。吟游诗人可以使用四本歌谱，其中两本在城镇有售。有些歌曲只是一声短暂的吼叫，消耗的时间不会比施展一个法术多；但大多数歌曲会持续演唱并产生持续效果，直到吟游诗人选择停止，或者耗尽精神能量。吟游诗人每次只能唱一首曲子。吟游诗人的主要施法属性是魅力（Charisma）。	me.desc = "Bards are traditional musicians, and songs and sound are the "	
SRC_00628	medium	other	src/beastmaster.c	16	25	spell	法术	me.magic_desc = "spell";	
SRC_00629	high	name_desc	src/beastmaster.c	46	19	Beastmaster	驯兽师	me.name = "Beastmaster";	
SRC_00630	high	name_desc	src/beastmaster.c	47	19	Beastmasters see the fierce creatures of the world as opportunities rather than threats, and their riding skills are almost unparalleled. Between their class powers and access to Trump magic, they have many ways to summon or charm living creatures to serve as their hands and feet. Beastmasters are some of the best shooters outside archery specialists, and their melee skills are good enough to get by on. Charisma determines the spellcasting prowess of a Beastmaster.	驯兽师将世上凶猛的生物视为机遇而非威胁，他们的骑乘技巧几乎无人能及。结合他们的职业能力和使用的王牌（Trump）魔法，他们有许多方法可以召唤或魅惑活物，让其作为自己的手脚效劳。驯兽师是除了箭术专家之外最优秀的射手之一，而且他们的近战技巧也足以应付各种情况。魅力（Charisma）决定了驯兽师的施法能力。	me.desc = "Beastmasters see the fierce creatures of the world as opportunities rather than threats, and their "	
